post_id,platform,content_type,topic,language,region,post_datetime,hashtags,sentiment_score,views,likes,comments,shares,engagement_rate,is_viral
5409,Medium,article,Technology,ES,DE,2025-04-14 10:02:00,#CodingLife #Programming #DataScience #Innovation,-0.48,9036,770,296,118,0.1313,1
5410,Medium,story,Lifestyle,EN,IN,2025-08-20 10:12:00,#Motivation #MindfulLiving #DailyLife #Positivity #Lifestyle,-0.04,68242,6797,2614,1045,0.1533,1
5411,Medium,article,Business,DE,DE,2025-02-26 21:50:00,#StartupLife #BusinessTips #Leadership #Hustle #CareerGrowth #Entrepreneur,0.77,71858,7865,3025,1210,0.1684,1
5412,Medium,story,Fashion,EN,FR,2025-12-15 10:01:00,#TrendingStyle #Style #Lookbook #FashionTips #Fashion #OOTD,0.94,57699,6684,2571,1028,0.1782,1
5413,Medium,article,Health,ES,IN,2025-10-09 09:29:00,#Fitness #Nutrition #HealthTips #MentalHealth #Health,0.63,63491,3480,1338,535,0.0843,0
5414,Medium,story,Travel,UR,MX,2025-04-06 18:04:00,#Adventure #Travel #Wanderlust #ExploreMore #Journey,0.98,14235,1654,636,254,0.1788,1
5415,Medium,article,Sports,EN,MX,2025-11-26 09:11:00,#Sports #Cricket #Basketball #Training #Football,-0.25,30350,3182,1224,489,0.1613,1
5416,Medium,story,Sports,HI,AU,2025-11-11 19:14:00,#Cricket #Football #Sports #Training,0.06,18285,1215,467,187,0.1023,0
5417,Medium,article,Entertainment,FR,MX,2025-05-13 18:06:00,#MovieTime #Entertainment #Viral,0.61,90750,3246,1248,499,0.0551,0
5418,Medium,article,Business,UR,DE,2025-04-19 09:40:00,#BusinessTips #StartupLife #Leadership,0.93,78816,11627,4472,1788,0.227,1
5419,Medium,article,Food,FR,IN,2025-01-23 07:47:00,#Cooking #Foodie #Recipe #Food #MustTry #FoodBlog,0.44,83716,4713,1813,725,0.0866,0
5420,Medium,article,Lifestyle,FR,AU,2025-12-27 10:57:00,#MindfulLiving #Lifestyle #Motivation #Positivity #DailyLife,0.59,49295,6475,2490,996,0.2021,1
5421,Medium,story,Education,ES,FR,2025-05-27 09:10:00,#Education #Learning #Certification #StudyTips #AcademicSuccess #Knowledge,0.49,73786,6464,2486,994,0.1348,1
5422,Medium,story,Fashion,FR,DE,2025-09-08 07:04:00,#FashionTips #Fashion #Lookbook #TrendingStyle #OOTD,-0.14,84032,3617,1391,556,0.0662,0
5423,Medium,article,Food,PT,IN,2025-10-31 00:08:00,#Recipe #FoodBlog #Food,0.58,27259,3627,1395,558,0.2047,1
5424,Medium,story,Fashion,EN,US,2025-10-06 21:47:00,#OOTD #Lookbook #Fashion #FashionTips #TrendingStyle #Style,0.68,94466,5248,2018,807,0.0855,0
5425,Medium,article,Fashion,UR,FR,2025-07-27 09:32:00,#Style #OOTD #FashionTips #Fashion #Lookbook #TrendingStyle,-0.61,45110,971,373,149,0.0331,0
5426,Medium,story,Technology,ES,CA,2025-02-11 00:43:00,#MachineLearning #TechTrends #AI,0.45,76824,9139,3515,1406,0.183,1
5427,Medium,story,Lifestyle,PT,DE,2025-03-11 09:22:00,#DailyLife #Motivation #MindfulLiving #Lifestyle,0.63,28842,1151,442,177,0.0614,0
5428,Medium,article,Food,DE,FR,2025-10-31 00:23:00,#Cooking #Food #MustTry #Foodie,0.77,92480,9448,3634,1453,0.1572,1
5429,Medium,article,Fashion,DE,US,2025-02-28 09:32:00,#Style #Fashion #FashionTips #Lookbook #TrendingStyle #OOTD,0.93,52367,7028,2703,1081,0.2065,1
5430,Medium,story,Lifestyle,HI,AU,2025-05-03 21:17:00,#Wellness #DailyLife #Positivity #Lifestyle,-0.57,53411,4035,1552,620,0.1162,0
5431,Medium,article,Food,JA,BR,2025-01-06 09:06:00,#FoodBlog #Cooking #Food,0.65,79141,11278,4338,1735,0.2193,1
5432,Medium,story,Fashion,PT,UK,2025-12-18 15:24:00,#FashionTips #OOTD #Fashion,0.79,12184,989,380,152,0.1249,1
5433,Medium,article,Business,UR,US,2025-03-04 09:56:00,#Entrepreneur #Leadership #Hustle,0.68,52808,1773,682,272,0.0517,0
5434,Medium,story,Lifestyle,FR,DE,2025-10-05 09:17:00,#Motivation #DailyLife #Lifestyle #Positivity #Wellness #MindfulLiving,0.84,81362,10466,4025,1610,0.1979,1
5435,Medium,article,Health,UR,AU,2025-11-24 14:01:00,#MentalHealth #Fitness #Health #Nutrition #HealthTips,-0.06,77392,2141,823,329,0.0426,0
5436,Medium,article,Travel,EN,CA,2025-11-22 09:08:00,#Tourism #Adventure #Travel,0.68,55302,1940,746,298,0.054,0
5437,Medium,story,Lifestyle,FR,DE,2025-06-17 07:16:00,#DailyLife #Lifestyle #Wellness #MindfulLiving #Motivation #Positivity,0.08,82396,5653,2174,869,0.1056,0
5438,Medium,article,Lifestyle,FR,UK,2025-12-02 09:19:00,#DailyLife #Positivity #Lifestyle #Wellness #Motivation #MindfulLiving,0.92,40887,6090,2342,937,0.2292,1
5439,Medium,article,Fashion,EN,FR,2025-07-23 01:26:00,#Lookbook #TrendingStyle #OOTD #Fashion,0.56,80812,11645,4479,1791,0.2217,1
5440,Medium,story,Food,JA,JP,2025-11-27 03:20:00,#Recipe #Food #MustTry #Foodie #FoodBlog #Cooking,0.27,22923,3130,1204,481,0.2101,1
5441,Medium,article,Technology,ES,UK,2025-04-11 09:00:00,#Innovation #MachineLearning #DataScience #CodingLife #AI #TechTrends #Programming,0.95,80402,10402,4001,1600,0.1991,1
5442,Medium,story,Technology,ES,AU,2025-03-05 05:14:00,#DataScience #Innovation #Programming #TechTrends #MachineLearning #CodingLife,0.83,89945,11646,4479,1791,0.1992,1
5443,Medium,story,Travel,UR,CA,2025-06-03 09:48:00,#ExploreMore #Adventure #Journey,-0.44,52170,3211,1235,494,0.0947,0
5444,Medium,article,Food,ES,MX,2025-08-27 11:34:00,#FoodBlog #Recipe #MustTry #Food #Foodie #Cooking,0.75,24878,3312,1274,509,0.2049,1
5445,Medium,story,Lifestyle,PT,AU,2025-12-05 10:23:00,#DailyLife #Positivity #MindfulLiving #Motivation #Wellness,0.74,87528,2958,1137,455,0.052,0
5446,Medium,article,Lifestyle,EN,BR,2025-12-24 12:30:00,#DailyLife #Positivity #Wellness #Lifestyle #MindfulLiving #Motivation,0.55,69364,2022,777,311,0.0449,0
5447,Medium,story,Lifestyle,EN,US,2025-04-04 16:00:00,#DailyLife #MindfulLiving #Wellness #Motivation #Lifestyle #Positivity,0.7,39914,4883,1878,751,0.1882,1
5448,Medium,article,Health,HI,MX,2025-04-27 09:48:00,#Wellness #Nutrition #Fitness #HealthTips #MentalHealth #Health,-0.19,48592,5103,1962,785,0.1616,1
5449,Medium,article,Education,JA,UK,2025-03-29 10:01:00,#Education #AcademicSuccess #Certification #StudyTips #Knowledge,0.54,83169,5833,2243,897,0.1079,0
5450,Medium,story,Health,JA,AU,2025-08-26 07:22:00,#Wellness #HealthTips #Fitness,0.52,51641,3500,1346,538,0.1043,0
5451,Medium,article,Food,FR,MX,2025-01-01 13:56:00,#Foodie #Food #Recipe #FoodBlog #MustTry #Cooking,-0.16,58682,4405,1694,677,0.1155,0
5452,Medium,story,Business,UR,JP,2025-06-18 09:32:00,#CareerGrowth #BusinessTips #Leadership #Entrepreneur #StartupLife #Hustle,0.82,19184,1796,691,276,0.1441,1
5453,Medium,story,Health,HI,DE,2025-10-26 10:36:00,#Nutrition #Health #Fitness,0.66,54693,7547,2902,1161,0.2123,1
5454,Medium,story,Travel,FR,AU,2025-11-21 10:22:00,#ExploreMore #Journey #Adventure #Travel #Wanderlust #Tourism,0.77,32357,1307,503,201,0.0622,0
5455,Medium,story,Sports,FR,US,2025-12-04 09:50:00,#Workout #Football #Fitness #Cricket #Basketball #Sports,0.57,44619,5306,2041,816,0.183,1
5456,Medium,story,Lifestyle,HI,FR,2025-05-30 09:53:00,#DailyLife #Motivation #MindfulLiving #Wellness #Lifestyle #Positivity,-0.03,1950,88,34,13,0.0702,0
5457,Medium,article,Entertainment,UR,FR,2025-04-04 10:06:00,#ShowBiz #Funny #Entertainment #Trending,-0.1,44641,4078,1568,627,0.1406,1
5458,Medium,story,Business,UR,US,2025-11-29 10:29:00,#Leadership #BusinessTips #StartupLife #Hustle #CareerGrowth,0.67,48358,6342,2439,975,0.2018,1
5459,Medium,article,Food,DE,IN,2025-07-02 08:27:00,#Recipe #MustTry #Food,-0.1,24357,1130,434,173,0.0714,0
5460,Medium,story,Business,EN,JP,2025-03-20 05:48:00,#StartupLife #Hustle #Entrepreneur #BusinessTips #CareerGrowth #Leadership,-0.18,30653,882,339,135,0.0443,0
5461,Medium,story,Education,DE,DE,2025-10-19 10:12:00,#AcademicSuccess #Education #StudyTips #Certification #Knowledge #Learning,-0.34,41188,3881,1492,597,0.145,1
5462,Medium,story,Food,ES,US,2025-03-20 09:08:00,#Recipe #MustTry #FoodBlog #Foodie #Cooking #Food,0.79,48578,5361,2062,824,0.1698,1
5463,Medium,story,Entertainment,JA,IN,2025-05-21 19:24:00,#Trending #Entertainment #Funny #MovieTime #Viral #ShowBiz #FollowForMore,0.97,18692,538,207,82,0.0443,0
5464,Medium,article,Education,EN,AU,2025-04-23 16:01:00,#StudyTips #AcademicSuccess #Knowledge #Education #Certification #Learning,0.89,48176,5637,2168,867,0.18,1
5465,Medium,article,Travel,EN,US,2025-11-27 09:38:00,#ExploreMore #Travel #Adventure #Tourism,0.66,23697,1468,564,225,0.0953,0
5466,Medium,story,Lifestyle,UR,CA,2025-12-16 09:37:00,#Motivation #Lifestyle #Positivity #DailyLife #MindfulLiving #Wellness,0.49,80461,6820,2623,1049,0.1304,1
5467,Medium,article,Sports,EN,FR,2025-04-23 16:10:00,#Football #Cricket #Basketball #Fitness,0.45,21434,746,287,114,0.0536,0
5468,Medium,story,Travel,UR,IN,2025-11-25 09:19:00,#Wanderlust #ExploreMore #Travel #Adventure #Tourism #Journey,-0.77,51664,3062,1177,471,0.0912,0
5469,Medium,story,Fashion,PT,IN,2025-08-09 05:54:00,#OOTD #Style #FashionTips #Lookbook #Fashion #TrendingStyle,0.91,33002,2143,824,329,0.0999,0
5470,Medium,article,Fashion,DE,AU,2025-02-27 04:47:00,#FashionTips #TrendingStyle #Lookbook #Fashion #Style #OOTD,0.72,94713,2249,865,346,0.0365,0
5471,Medium,story,Fashion,EN,UK,2025-10-21 09:13:00,#Lookbook #TrendingStyle #Style #Fashion,0.93,99801,7177,2760,1104,0.1106,0
5472,Medium,article,Travel,JA,FR,2025-11-02 10:42:00,#Adventure #ExploreMore #Travel,0.08,87490,2301,885,354,0.0405,0
5473,Medium,story,Lifestyle,ES,UK,2025-01-22 09:30:00,#Lifestyle #Motivation #Wellness #MindfulLiving,0.48,67644,6054,2328,931,0.1377,1
5474,Medium,article,Health,DE,JP,2025-01-27 10:46:00,#Wellness #Health #HealthTips #Nutrition #MentalHealth,0.93,38858,3918,1507,602,0.1551,1
5475,Medium,story,Technology,EN,CA,2025-09-23 10:00:00,#MachineLearning #Innovation #Programming #DataScience #CodingLife,0.67,29406,2431,935,374,0.1272,1
5476,Medium,article,Technology,ES,MX,2025-07-02 10:41:00,#CodingLife #DataScience #Innovation #AI #MachineLearning,0.79,34595,4801,1846,738,0.2136,1
5477,Medium,story,Fashion,EN,MX,2025-05-02 10:11:00,#Lookbook #TrendingStyle #Style #OOTD #FashionTips #Fashion,0.92,70128,9264,3563,1425,0.2032,1
5478,Medium,article,Fashion,HI,UK,2025-06-11 19:00:00,#Lookbook #FashionTips #Style #TrendingStyle #Fashion #OOTD,0.57,9647,367,141,56,0.0586,0
5479,Medium,story,Food,PT,UK,2025-11-17 08:34:00,#MustTry #Recipe #Food #Cooking #Foodie #FoodBlog,0.59,49041,5071,1950,780,0.1591,1
5480,Medium,article,Technology,EN,JP,2025-05-05 09:41:00,#DataScience #Innovation #Programming #MachineLearning,0.81,86648,8745,3363,1345,0.1553,1
5481,Medium,story,Fashion,JA,AU,2025-04-26 00:00:00,#Fashion #TrendingStyle #Lookbook #Style #FashionTips #OOTD,0.51,95680,8428,3241,1296,0.1355,1
5482,Medium,article,Business,FR,MX,2025-09-02 09:57:00,#BusinessTips #StartupLife #Entrepreneur #CareerGrowth #Leadership #Hustle,-0.03,55758,6667,2564,1025,0.184,1
5483,Medium,story,Entertainment,UR,CA,2025-11-29 10:35:00,#Entertainment #MovieTime #ShowBiz #FollowForMore,0.72,39248,5600,2154,861,0.2195,1
5484,Medium,article,Business,JA,DE,2025-04-17 18:24:00,#Entrepreneur #StartupLife #Leadership #Hustle,0.91,80408,6027,2318,927,0.1153,0
5485,Medium,article,Fashion,FR,JP,2025-09-12 10:18:00,#OOTD #TrendingStyle #Style,-0.65,773,66,25,10,0.1335,1
5486,Medium,story,Education,ES,CA,2025-12-23 16:02:00,#Knowledge #StudyTips #Learning #Education,0.48,44620,6355,2444,977,0.2191,1
5487,Medium,article,Lifestyle,UR,CA,2025-07-04 03:23:00,#Wellness #Positivity #MindfulLiving #Motivation #Lifestyle,0.04,33988,965,371,148,0.0437,0
5488,Medium,story,Health,JA,AU,2025-09-21 09:46:00,#MentalHealth #Wellness #HealthTips,0.65,84551,11571,4450,1780,0.2106,1
5489,Medium,article,Lifestyle,UR,UK,2025-12-15 09:28:00,#Motivation #DailyLife #Lifestyle #Wellness #MindfulLiving,0.23,40372,4050,1558,623,0.1544,1
5490,Medium,story,Travel,PT,UK,2025-06-07 11:03:00,#Tourism #ExploreMore #Wanderlust #Journey #Adventure #Travel,0.98,50730,8484,3263,1305,0.2573,1
5491,Medium,story,Sports,JA,IN,2025-08-08 09:57:00,#Fitness #Workout #Football #Basketball #Cricket,-0.1,43536,3084,1186,474,0.109,0
5492,Medium,story,Health,HI,IN,2025-04-12 10:45:00,#Health #Wellness #Nutrition #MentalHealth,0.85,91513,11384,4378,1751,0.1914,1
5493,Medium,story,Sports,EN,CA,2025-07-06 09:51:00,#Training #Football #Basketball,-0.43,15193,639,246,98,0.0648,0
5494,Medium,story,Lifestyle,ES,IN,2025-01-25 10:24:00,#Positivity #DailyLife #MindfulLiving #Wellness #Lifestyle #Motivation,0.86,56895,6947,2672,1068,0.1879,1
5495,Medium,story,Sports,EN,MX,2025-03-19 05:55:00,#Training #Cricket #Workout #Football #Sports,0.99,36161,1555,598,239,0.0662,0
5496,Medium,story,Food,JA,CA,2025-10-10 15:16:00,#Food #FoodBlog #MustTry,0.71,15089,2259,869,347,0.2304,1
5497,Medium,article,Entertainment,EN,BR,2025-06-17 09:38:00,#MovieTime #ShowBiz #Trending #Viral #Entertainment #FollowForMore #Funny,0.88,55870,4965,1909,763,0.1367,1
5498,Medium,story,Travel,JA,BR,2025-02-06 09:45:00,#Travel #Tourism #Journey,0.68,74211,8870,3411,1364,0.1839,1
5499,Medium,article,Education,DE,CA,2025-08-31 10:04:00,#Certification #StudyTips #Knowledge #Learning #AcademicSuccess #Education,0.76,15207,655,252,100,0.0664,0
5500,Medium,story,Entertainment,DE,DE,2025-11-07 09:29:00,#ShowBiz #FollowForMore #Trending #Viral #Funny #Entertainment #MovieTime,-0.03,46939,5553,2136,854,0.182,1
5501,Medium,story,Entertainment,DE,IN,2025-10-17 10:06:00,#FollowForMore #ShowBiz #Trending,0.71,98633,9350,3596,1438,0.1459,1
5502,Medium,article,Lifestyle,PT,MX,2025-06-17 01:07:00,#Lifestyle #MindfulLiving #Wellness #DailyLife #Positivity #Motivation,-0.14,43145,3477,1337,535,0.124,1
5503,Medium,story,Sports,DE,US,2025-05-20 09:08:00,#Workout #Fitness #Sports #Football #Training #Cricket,0.18,70619,6095,2344,937,0.1328,1
5504,Medium,article,Fashion,EN,UK,2025-10-26 10:12:00,#Style #Lookbook #Fashion #FashionTips #OOTD,0.42,44533,5280,2031,812,0.1824,1
5505,Medium,article,Business,PT,CA,2025-03-10 09:02:00,#BusinessTips #Entrepreneur #StartupLife #CareerGrowth #Hustle,0.73,81766,4830,1858,743,0.0909,0
5506,Medium,article,Technology,DE,BR,2025-09-01 17:19:00,#Innovation #Programming #TechTrends,0.47,70181,10099,3884,1553,0.2214,1
5507,Medium,story,Fashion,PT,UK,2025-12-06 10:23:00,#Style #FashionTips #OOTD #Lookbook,0.24,16114,1571,604,241,0.1501,1
5508,Medium,article,Travel,EN,IN,2025-02-21 09:28:00,#Tourism #Adventure #ExploreMore #Travel,0.81,9824,1359,522,209,0.2129,1
5509,Medium,article,Sports,JA,IN,2025-10-22 10:14:00,#Sports #Football #Fitness,-0.14,69453,1552,597,238,0.0344,0
5510,Medium,article,Technology,DE,BR,2025-12-03 10:21:00,#AI #MachineLearning #Innovation #DataScience,0.17,33242,1628,626,250,0.0754,0
5511,Medium,article,Education,ES,IN,2025-07-27 10:53:00,#Certification #Learning #StudyTips #Knowledge #Education,0.45,67835,5743,2209,883,0.1303,1
5512,Medium,article,Technology,EN,DE,2025-08-30 10:23:00,#Innovation #MachineLearning #TechTrends #DataScience #Programming #AI #CodingLife,0.24,73221,2206,848,339,0.0464,0
5513,Medium,story,Business,EN,US,2025-09-04 21:06:00,#Entrepreneur #CareerGrowth #StartupLife #BusinessTips #Hustle #Leadership,0.47,67920,2436,937,374,0.0552,0
5514,Medium,story,Lifestyle,ES,CA,2025-05-20 07:05:00,#Positivity #Motivation #DailyLife #Wellness #MindfulLiving,0.58,661,66,25,10,0.1573,1
5515,Medium,story,Fashion,JA,JP,2025-12-07 23:27:00,#FashionTips #Lookbook #TrendingStyle #OOTD #Style #Fashion,0.94,80113,8693,3343,1337,0.1669,1
5516,Medium,article,Education,UR,MX,2025-08-20 04:13:00,#StudyTips #Certification #Learning,0.97,31798,3796,1460,584,0.1837,1
5517,Medium,story,Health,UR,IN,2025-08-06 01:07:00,#HealthTips #Health #Fitness #Wellness #Nutrition,0.97,24786,732,281,112,0.0455,0
5518,Medium,story,Entertainment,PT,US,2025-07-05 09:21:00,#ShowBiz #Funny #Viral,-0.36,5552,254,98,39,0.0706,0
5519,Medium,article,Technology,HI,CA,2025-10-12 09:09:00,#CodingLife #Programming #AI #Innovation #MachineLearning #DataScience #TechTrends,0.5,41848,5028,1934,773,0.1849,1
5520,Medium,article,Food,JA,MX,2025-05-01 09:18:00,#MustTry #Foodie #FoodBlog #Recipe,0.66,32086,2434,936,374,0.1167,0
5521,Medium,story,Technology,DE,BR,2025-09-24 18:16:00,#MachineLearning #DataScience #Innovation #AI #CodingLife,0.58,8953,459,176,70,0.0791,0
5522,Medium,article,Travel,HI,DE,2025-05-04 10:14:00,#Journey #Wanderlust #ExploreMore #Tourism #Adventure #Travel,0.47,42310,4652,1789,715,0.1692,1
5523,Medium,article,Education,UR,JP,2025-05-04 10:05:00,#Education #Certification #StudyTips #AcademicSuccess #Knowledge #Learning,0.54,35854,2681,1031,412,0.1151,0
5524,Medium,article,Fashion,EN,DE,2025-11-19 09:52:00,#Style #Lookbook #OOTD #TrendingStyle,0.86,4182,681,262,104,0.251,1
5525,Medium,article,Technology,HI,UK,2025-12-16 10:27:00,#Programming #MachineLearning #TechTrends #DataScience #Innovation,-0.13,52934,6570,2527,1010,0.191,1
5526,Medium,article,Sports,PT,IN,2025-10-13 19:32:00,#Basketball #Fitness #Football #Sports #Training #Workout #Cricket,0.84,12867,1454,559,223,0.1739,1
5527,Medium,story,Technology,ES,IN,2025-05-27 09:50:00,#CodingLife #MachineLearning #AI #DataScience #Innovation #Programming #TechTrends,0.45,12059,1460,561,224,0.1863,1
5528,Medium,story,Lifestyle,EN,MX,2025-03-20 17:03:00,#Motivation #DailyLife #Lifestyle #Wellness #MindfulLiving #Positivity,0.5,88917,2696,1037,414,0.0467,0
5529,Medium,article,Health,FR,CA,2025-08-25 00:12:00,#HealthTips #Fitness #Wellness #Nutrition #Health,0.96,55763,2090,804,321,0.0577,0
5530,Medium,article,Education,EN,FR,2025-06-08 10:47:00,#StudyTips #Learning #Education #Knowledge #Certification #AcademicSuccess,0.69,51951,6504,2501,1000,0.1926,1
5531,Medium,story,Travel,FR,UK,2025-01-17 13:51:00,#ExploreMore #Wanderlust #Travel #Adventure #Tourism #Journey,0.29,91371,7786,2994,1197,0.1311,1
5532,Medium,story,Lifestyle,PT,US,2025-01-26 09:25:00,#Lifestyle #DailyLife #Wellness #MindfulLiving #Positivity,0.51,96930,3300,1269,507,0.0524,0
5533,Medium,story,Fashion,UR,CA,2025-04-28 03:18:00,#TrendingStyle #FashionTips #OOTD #Style #Fashion #Lookbook,0.94,55350,6524,2509,1003,0.1813,1
5534,Medium,article,Technology,HI,AU,2025-10-10 10:44:00,#DataScience #MachineLearning #Innovation #Programming,0.49,74161,5148,1980,792,0.1068,0
5535,Medium,article,Entertainment,FR,US,2025-05-03 10:11:00,#ShowBiz #Viral #Funny #Entertainment #FollowForMore #MovieTime #Trending,0.99,20827,3466,1333,533,0.2561,1
5536,Medium,article,Lifestyle,UR,MX,2025-04-16 09:13:00,#Positivity #MindfulLiving #DailyLife #Wellness,0.97,57067,7333,2820,1128,0.1977,1
5537,Medium,story,Food,JA,US,2025-11-05 17:17:00,#Foodie #MustTry #Food #FoodBlog #Cooking,0.06,89843,7158,2753,1101,0.1226,1
5538,Medium,story,Education,DE,UK,2025-03-24 23:00:00,#AcademicSuccess #Learning #StudyTips #Certification #Knowledge,0.45,68329,8424,3240,1296,0.1897,1
5539,Medium,article,Fashion,HI,DE,2025-10-21 09:28:00,#Lookbook #FashionTips #TrendingStyle #OOTD #Style #Fashion,-0.69,12007,940,361,144,0.1205,1
5540,Medium,story,Food,JA,MX,2025-09-14 10:12:00,#FoodBlog #Cooking #Foodie #Food #MustTry,0.73,46086,3499,1346,538,0.1168,0
5541,Medium,story,Health,EN,IN,2025-09-12 09:32:00,#Nutrition #HealthTips #Fitness #Health #Wellness #MentalHealth,0.75,43626,5812,2235,894,0.205,1
5542,Medium,article,Health,HI,JP,2025-03-19 06:16:00,#Health #Fitness #Nutrition #Wellness #MentalHealth #HealthTips,0.71,24720,2141,823,329,0.1333,1
5543,Medium,article,Health,ES,US,2025-01-09 10:10:00,#HealthTips #Wellness #Fitness,0.93,37470,5707,2195,878,0.2343,1
5544,Medium,article,Lifestyle,PT,CA,2025-12-06 10:40:00,#Positivity #Lifestyle #Motivation,0.62,65929,1994,767,306,0.0466,0
5545,Medium,story,Health,DE,JP,2025-03-09 10:32:00,#HealthTips #Fitness #Wellness #MentalHealth #Nutrition #Health,0.63,14445,467,179,71,0.0498,0
5546,Medium,story,Technology,JA,JP,2025-11-27 10:14:00,#CodingLife #AI #DataScience,0.14,96861,4683,1801,720,0.0744,0
5547,Medium,story,Technology,DE,AU,2025-01-14 09:51:00,#MachineLearning #TechTrends #Innovation #CodingLife #Programming #AI,0.18,36211,4912,1889,755,0.2087,1
5548,Medium,story,Lifestyle,PT,CA,2025-04-05 10:36:00,#Motivation #Positivity #MindfulLiving #Wellness,-0.95,98411,3951,1519,607,0.0618,0
5549,Medium,story,Sports,HI,MX,2025-01-30 10:17:00,#Basketball #Sports #Workout #Cricket,-0.15,42071,1797,691,276,0.0657,0
5550,Medium,article,Sports,EN,UK,2025-01-18 01:12:00,#Basketball #Fitness #Sports #Football #Training #Workout,-0.46,3038,339,130,52,0.1722,1
5551,Medium,story,Entertainment,FR,MX,2025-11-16 09:52:00,#Entertainment #Funny #Viral #Trending #FollowForMore #ShowBiz,0.97,97424,5805,2232,893,0.0917,0
5552,Medium,article,Entertainment,ES,FR,2025-09-12 15:28:00,#Trending #Entertainment #ShowBiz #Viral #Funny #MovieTime #FollowForMore,0.54,40531,2345,902,360,0.089,0
5553,Medium,story,Fashion,ES,US,2025-05-18 02:34:00,#Lookbook #TrendingStyle #OOTD,-0.54,88835,8214,3159,1263,0.1423,1
5554,Medium,story,Education,DE,BR,2025-05-10 18:22:00,#StudyTips #Certification #Knowledge #Learning #AcademicSuccess #Education,0.53,29639,1157,445,178,0.0601,0
